title,url,time_added,tags,status
Twice the Work in Half the Time |  B R I G H T  I D E A S,https://ideas.bright.nl/editions/vrijdag-16-januari/scrum/RXhzAgC_EPAgFWx69OCU8icdtub7M8dhDw?utm_content=bufferb5cea&utm_medium=social&utm_source=linkedin.com&utm_campaign=buffer,1421658724,,unread
How to get pragmatists to use F# — Medium,https://medium.com/@the_ajohnston/how-to-get-pragmatists-to-use-f-7ad94a728b68,1422355991,,archive
http://www.nellieblyonline.com/bio,http://www.nellieblyonline.com/bio,1422453523,,archive
http://opinionator.blogs.nytimes.com/2015/02/02/how-to-be-a-stoic/?smid=fb-nytimes&bicmst=1409232722000&bicmet=1419773522000&bicmp=AD&smtyp=aut&bicmlukp=WT.mc_id&_r=0,http://opinionator.blogs.nytimes.com/2015/02/02/how-to-be-a-stoic/?smid=fb-nytimes&bicmst=1409232722000&bicmet=1419773522000&bicmp=AD&smtyp=aut&bicmlukp=WT.mc_id&_r=0,1423305040,,archive
http://nl.m.wikipedia.org/wiki/Stoïcijn,http://nl.m.wikipedia.org/wiki/Stoïcijn,1423305216,,archive
http://www.newyorker.com/magazine/2015/02/23/shape-things-come,http://www.newyorker.com/magazine/2015/02/23/shape-things-come,1424110601,,unread
http://atomicdelights.com/blog/a-glimpse-at-how-the-apple-watch-is-made,http://atomicdelights.com/blog/a-glimpse-at-how-the-apple-watch-is-made,1429855577,apple watch,archive
http://www.esquire.com/entertainment/tv/interviews/a33815/matthew-weiner-interview-mad-men-final-season/,http://www.esquire.com/entertainment/tv/interviews/a33815/matthew-weiner-interview-mad-men-final-season/,1427397312,,unread
http://www.wired.com/2015/04/apple-watch-design/,http://www.wired.com/2015/04/apple-watch-design/,1428505859,apple watch,unread
http://www.de-gids.nl/artikel/niemands-meester-niemands-knecht,http://www.de-gids.nl/artikel/niemands-meester-niemands-knecht,1430125323,,archive
https://code.facebook.com/posts/964122680272229/web-performance-cache-efficiency-exercise/,https://code.facebook.com/posts/964122680272229/web-performance-cache-efficiency-exercise/,1435433860,,archive
https://medium.com/@marnixamsterdam/denken-is-het-probleem-ba959e886fb6#.fj2izpcil,https://medium.com/@marnixamsterdam/denken-is-het-probleem-ba959e886fb6#.fj2izpcil,1449874322,,unread
http://www.washingtonpost.com/posteverything/wp/2014/12/30/google-got-it-wrong-the-open-office-trend-is-destroying-the-workplace/?postshare=1051429409402997,http://www.washingtonpost.com/posteverything/wp/2014/12/30/google-got-it-wrong-the-open-office-trend-is-destroying-the-workplace/?postshare=1051429409402997,1429464297,,archive
http://www.imore.com/apple-watch-and-durability,http://www.imore.com/apple-watch-and-durability,1429855603,apple watch,archive
http://hardhoofd.com/2015/04/23/kort-verhaal-de-gelukszoeker/,http://hardhoofd.com/2015/04/23/kort-verhaal-de-gelukszoeker/,1430659181,,archive
http://hardhoofd.com/2015/04/24/kort-verhaal-de-selfie-van-michelientje/,http://hardhoofd.com/2015/04/24/kort-verhaal-de-selfie-van-michelientje/,1430218912,,archive
Waarom we IS zo lang onderschat hebben (en de beweging zo gevaarlijk is),https://decorrespondent.nl/2672/Waarom-we-IS-zo-lang-onderschat-hebben-en-de-beweging-zo-gevaarlijk-is/136966720-d03f5c73,1435474979,,unread
http://hardhoofd.com/2015/04/29/tijdlijnterreur-i-de-knutselaar/,http://hardhoofd.com/2015/04/29/tijdlijnterreur-i-de-knutselaar/,1430659217,,archive
http://www.nytimes.com/2015/05/03/magazine/how-bitcoin-is-disrupting-argentinas-economy.html?_r=1,http://www.nytimes.com/2015/05/03/magazine/how-bitcoin-is-disrupting-argentinas-economy.html?_r=1,1430556177,,archive
https://decorrespondent.nl/2694/Wij-vinden-overal-veel-te-snel-wat-van-vindt-de-belangrijkste-Britse-schrijfster-van-deze-tijd/48422815386-229fa677,https://decorrespondent.nl/2694/Wij-vinden-overal-veel-te-snel-wat-van-vindt-de-belangrijkste-Britse-schrijfster-van-deze-tijd/48422815386-229fa677,1430658938,,unread
https://decorrespondent.nl/2757/Zo-bestrijd-je-IS/49555197483-4b3e9a7c,https://decorrespondent.nl/2757/Zo-bestrijd-je-IS/49555197483-4b3e9a7c,1430659064,,archive
http://engineering.flipboard.com/2015/05/scaling-convnets/,http://engineering.flipboard.com/2015/05/scaling-convnets/,1431066809,,archive
http://waitbutwhy.com/2015/05/elon-musk-the-worlds-raddest-man.html,http://waitbutwhy.com/2015/05/elon-musk-the-worlds-raddest-man.html,1433582855,,archive
http://yourfirstproduct.com/Info/priorities,http://yourfirstproduct.com/Info/priorities,1431701542,,archive
"Tools don’t solve the web’s problems, they ARE the problem - QuirksBlog",http://www.quirksmode.org/blog/archives/2015/05/tools_dont_solv.html,1431775501,,archive
https://www.dropbox.com/s/4eiwrqy2lu49eus/2 wildeman.doc?dl=0,https://www.dropbox.com/s/4eiwrqy2lu49eus/2 wildeman.doc?dl=0,1431624683,,archive
Reid Hoffman: Why the block chain matters (Wired UK),http://www.wired.co.uk/magazine/archive/2015/06/features/bitcoin-reid-hoffman?utm_content=buffer18ffc&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1431775493,,archive
When Stephen Fry met Jony Ive: the self-confessed fanboi meets Apple's newl,http://www.telegraph.co.uk/technology/apple/11628710/When-Stephen-Fry-met-Jony-Ive-the-self-confessed-fanboi-meets-Apples-newly-promoted-chief-design-officer.html,1432642954,,archive
Web vs. native: let’s concede defeat - QuirksBlog,http://www.quirksmode.org/blog/archives/2015/05/web_vs_native_l.html,1432663362,,archive
hard//hoofd,http://hardhoofd.com/2015/06/02/paraweek-geen-pleidooi-voor-de-psychose-2-juni-publiceren/,1433448775,,archive
How Tesla Will Change The World,http://waitbutwhy.com/2015/06/how-tesla-will-change-your-life.html,1434564756,,unread
http://eev.ee/blog/2015/06/09/i-quit-the-tech-industry/,http://eev.ee/blog/2015/06/09/i-quit-the-tech-industry/,1434013306,,archive
Paul Ford: What Is Code? | Bloomberg,https://www.bloomberg.com/graphics/2015-paul-ford-what-is-code/,1524331030,,unread
http://www.economist.com/blogs/prospero/2015/06/new-film-amy?fsrc=scn/tw/te/bl/ed/frankly,http://www.economist.com/blogs/prospero/2015/06/new-film-amy?fsrc=scn/tw/te/bl/ed/frankly,1435327047,,archive
http://faq.sealedabstract.com/structs_or_classes/,http://faq.sealedabstract.com/structs_or_classes/,1436128848,,archive
https://medium.com/matter/the-web-we-have-to-save-2eb1fe15a426,https://medium.com/matter/the-web-we-have-to-save-2eb1fe15a426,1437246972,,unread
http://idlewords.com/talks/web_design_first_100_years.htm,http://idlewords.com/talks/web_design_first_100_years.htm,1437639008,,unread
https://decorrespondent.nl/3128/Interview-Volgens-Paul-Verhaeghe-wordt-alles-beter-als-we-autoriteit-niet-langer-als-vies-woord-zien/56223669832-360eea50,https://decorrespondent.nl/3128/Interview-Volgens-Paul-Verhaeghe-wordt-alles-beter-als-we-autoriteit-niet-langer-als-vies-woord-zien/56223669832-360eea50,1438150829,,unread
https://decorrespondent.nl/3132/Wat-een-tweede-taal-je-over-jezelf-kan-leren/56295567108-269c966f,https://decorrespondent.nl/3132/Wat-een-tweede-taal-je-over-jezelf-kan-leren/56295567108-269c966f,1438151270,,unread
https://decorrespondent.nl/3127/Deze-film-laat-kleine-jongens-de-gevoelens-van-een-meisje-zien/56205695513-0d6e5fcf,https://decorrespondent.nl/3127/Deze-film-laat-kleine-jongens-de-gevoelens-van-een-meisje-zien/56205695513-0d6e5fcf,1438151584,,archive
https://decorrespondent.nl/3126/Hoe-de-ambitieuze-aap-mens-in-een-zelfrijdende-auto-belandde/56187721194-de7b2e83,https://decorrespondent.nl/3126/Hoe-de-ambitieuze-aap-mens-in-een-zelfrijdende-auto-belandde/56187721194-de7b2e83,1438151613,,archive
http://rijksmonumenten.nl/monument/484495/woningbouwcomplex-willemstraat-zz/groningen/,http://rijksmonumenten.nl/monument/484495/woningbouwcomplex-willemstraat-zz/groningen/,1438191141,,unread
http://www.vn.nl/david-allen-bewaar-niets-in-je-hoofd/,http://www.vn.nl/david-allen-bewaar-niets-in-je-hoofd/,1440184203,,archive
http://www.nrc.nl/nieuws/2015/09/09/joost-zwagerman-over-zelfmoord-van-doodsverlangen-kun-je-uitstekend-slapstick-maken/,http://www.nrc.nl/nieuws/2015/09/09/joost-zwagerman-over-zelfmoord-van-doodsverlangen-kun-je-uitstekend-slapstick-maken/,1442260937,,archive
http://www.intercel.nl/accu-toepassingen/accu-voor-zonnepaneel/,http://www.intercel.nl/accu-toepassingen/accu-voor-zonnepaneel/,1441818446,,archive
https://ws.blendle.nl/once/pfCmK2G7/bnl-hpdetijd-20150909-77480_joost_zwagerman_het_laatste_interview,https://ws.blendle.nl/once/pfCmK2G7/bnl-hpdetijd-20150909-77480_joost_zwagerman_het_laatste_interview,1442261507,,archive
http://ferd.ca/the-little-printf.html,http://ferd.ca/the-little-printf.html,1444846052,carriere,archive
http://www.nrc.nl/next/2015/09/26/alleen-sukkels-hebben-het-druk-1537426,http://www.nrc.nl/next/2015/09/26/alleen-sukkels-hebben-het-druk-1537426,1446617626,,archive
http://www.nrc.nl/handelsblad/2015/10/20/jezelf-zijn-is-slecht-voor-de-winst-1547398,http://www.nrc.nl/handelsblad/2015/10/20/jezelf-zijn-is-slecht-voor-de-winst-1547398,1445362038,,archive
http://www.nrc.nl/next/2015/10/24/ouderdomskwaaltje-1549359,http://www.nrc.nl/next/2015/10/24/ouderdomskwaaltje-1549359,1445841909,,archive
http://www.nrc.nl/next/2015/11/03/laat-dat-biefstukje-liggen-eet-liever-het-hele-b-1552210,http://www.nrc.nl/next/2015/11/03/laat-dat-biefstukje-liggen-eet-liever-het-hele-b-1552210,1446573508,,archive
http://m.metronieuws.nl/columns/2015/11/langs-elkaar-heen-vrijen,http://m.metronieuws.nl/columns/2015/11/langs-elkaar-heen-vrijen,1447700574,,archive
http://www.nrc.nl/handelsblad/2015/11/06/kwartetten-met-vetten-1553550,http://www.nrc.nl/handelsblad/2015/11/06/kwartetten-met-vetten-1553550,1446914457,,archive
http://www.nrc.nl/handelsblad/2015/11/07/het-mysterie-van-het-spooktelefoontje-1553553,http://www.nrc.nl/handelsblad/2015/11/07/het-mysterie-van-het-spooktelefoontje-1553553,1447139129,,archive
http://www.nrc.nl/nieuws/2015/11/11/dit-dorp-in-wales-betaalt-geen-belasting-meer,http://www.nrc.nl/nieuws/2015/11/11/dit-dorp-in-wales-betaalt-geen-belasting-meer,1447348529,,archive
http://www.nrc.nl/next/2015/11/12/op-audientie-bij-prince-prince-wil-delen-1555645,http://www.nrc.nl/next/2015/11/12/op-audientie-bij-prince-prince-wil-delen-1555645,1447348533,,archive
http://www.nrc.nl/next/2015/11/12/dag-latte-art-hoi-koffie-1555482,http://www.nrc.nl/next/2015/11/12/dag-latte-art-hoi-koffie-1555482,1447349619,,archive
http://www.nrc.nl/nieuws/2015/11/13/microsoft-weet-of-je-gelukkig-bent,http://www.nrc.nl/nieuws/2015/11/13/microsoft-weet-of-je-gelukkig-bent,1447698791,,archive
http://www.nrc.nl/nieuws/2015/06/09/schrijver-van-de-week,http://www.nrc.nl/nieuws/2015/06/09/schrijver-van-de-week,1447742591,,archive
https://medium.com/@betable/tifu-by-using-math-random-f1c308c4fd9d#.mlkppyzcm,https://medium.com/@betable/tifu-by-using-math-random-f1c308c4fd9d#.mlkppyzcm,1448291788,,archive
http://rmurphey.com/blog/2015/11/25/building-for-http2,http://rmurphey.com/blog/2015/11/25/building-for-http2,1448805552,,archive
http://redactie.dvhn.nl/longreads/oklahoma/,http://redactie.dvhn.nl/longreads/oklahoma/,1448815556,,archive
http://www.nrc.nl/handelsblad/2015/11/28/parijse-noten-1552349,http://www.nrc.nl/handelsblad/2015/11/28/parijse-noten-1552349,1448815157,,archive
http://www.nrc.nl/handelsblad/2015/11/28/vintage-en-vogue-1552346,http://www.nrc.nl/handelsblad/2015/11/28/vintage-en-vogue-1552346,1448902178,,archive
http://www.nrc.nl/next/2015/11/30/den-haag-speelt-met-onze-veiligheid-1562894,http://www.nrc.nl/next/2015/11/30/den-haag-speelt-met-onze-veiligheid-1562894,1448865387,,archive
http://www.nrc.nl/next/2016/01/04/liever-een-yurt-1574418,http://www.nrc.nl/next/2016/01/04/liever-een-yurt-1574418,1452001681,,archive
https://medium.com/@wob/the-sad-state-of-web-development-1603a861d29f#.fky4od2g0,https://medium.com/@wob/the-sad-state-of-web-development-1603a861d29f#.fky4od2g0,1452622470,,archive
http://www.frankwatching.com/archive/2016/01/13/information-overload-zo-stroomlijn-je-e-mail-messaging-en-social-media/,http://www.frankwatching.com/archive/2016/01/13/information-overload-zo-stroomlijn-je-e-mail-messaging-en-social-media/,1452691106,,unread
http://www.nrc.nl/next/2016/01/13/gave-zoutdrukfotos-anderhalve-eeuw-oud-1576960,http://www.nrc.nl/next/2016/01/13/gave-zoutdrukfotos-anderhalve-eeuw-oud-1576960,1452687594,,archive
https://toggl.com/developer-methods-infographic?utm_content=bufferc21f8&utm_medium=social&utm_source=athnshah&utm_campaign=buffer,https://toggl.com/developer-methods-infographic?utm_content=bufferc21f8&utm_medium=social&utm_source=athnshah&utm_campaign=buffer,1455726397,,unread
http://www.atlasobscura.com/articles/the-man-who-recorded-tamed-and-then-sold-nature-sounds-to-america,http://www.atlasobscura.com/articles/the-man-who-recorded-tamed-and-then-sold-nature-sounds-to-america,1460442556,,unread
https://arstechnica.com/apple/2016/11/the-complete-guide-to-living-a-new-fangled-usb-c-and-thunderbolt-3-lifestyle/,https://arstechnica.com/apple/2016/11/the-complete-guide-to-living-a-new-fangled-usb-c-and-thunderbolt-3-lifestyle/,1486632367,,unread
https://www.theguardian.com/technology/2016/dec/22/why-time-management-is-ruining-our-lives,https://www.theguardian.com/technology/2016/dec/22/why-time-management-is-ruining-our-lives,1493223359,,archive
http://callingbullshit.org/syllabus.html,http://callingbullshit.org/syllabus.html,1484679198,,unread
https://backchannel.com/how-i-got-my-attention-back-c7fc9297d347#.bzz1o6802,https://backchannel.com/how-i-got-my-attention-back-c7fc9297d347#.bzz1o6802,1484474020,attention,archive
https://motherboard.vice.com/en_us/article/the-man-who-broke-ticketmaster,https://motherboard.vice.com/en_us/article/the-man-who-broke-ticketmaster,1487012814,,unread
https://journal.thriveglobal.com/how-technology-hijacks-peoples-minds-from-a-magician-and-google-s-design-ethicist-56d62ef5edf3,https://journal.thriveglobal.com/how-technology-hijacks-peoples-minds-from-a-magician-and-google-s-design-ethicist-56d62ef5edf3,1500626357,,unread
https://www.nrc.nl/nieuws/2017/04/09/nostalgie-is-ook-niet-meer-wat-het-is-geweest-a1553861,https://www.nrc.nl/nieuws/2017/04/09/nostalgie-is-ook-niet-meer-wat-het-is-geweest-a1553861,1491935978,,unread
https://80000hours.org/career-guide/how-to-be-successful/,https://80000hours.org/career-guide/how-to-be-successful/,1493223256,,unread
Review: The 10.5-inch iPad Pro is much more “pro” than what it replaces | A,https://arstechnica.com/apple/2017/06/review-10-5-inch-ipad-pro-is-pro-hardware-patiently-waiting-for-pro-software/,1497356581,,unread
https://medium.com/@the_jennitaur/how-to-do-nothing-57e100f59bbb,https://medium.com/@the_jennitaur/how-to-do-nothing-57e100f59bbb,1520001428,,unread
https://gafferongames.com/post/what_every_programmer_needs_to_know_about_game_networking/,https://gafferongames.com/post/what_every_programmer_needs_to_know_about_game_networking/,1703064973,developer,unread
https://codingvc.com/when-is-a-dollar-not-a-dollar/,https://codingvc.com/when-is-a-dollar-not-a-dollar/,1520001221,,unread
Remote Workers Are Outperforming Office Workers--Here's Why | Inc.com,https://www.inc.com/brian-de-haaff/3-ways-remote-workers-outperform-office-workers.html,1531206952,,archive
http://computationalculture.net/2016/01/11/one-damn-slide-after-another-powerpoint-at-every-occasion-for-speech/,http://computationalculture.net/2016/01/11/one-damn-slide-after-another-powerpoint-at-every-occasion-for-speech/,1510078786,,archive
https://www.newyorker.com/magazine/2018/02/12/why-paper-jams-persist,https://www.newyorker.com/magazine/2018/02/12/why-paper-jams-persist,1520001446,,unread
https://byuu.org/articles/what-is-emulation/,https://byuu.org/articles/what-is-emulation/,1520001236,,unread
Gevechtspauze Oost-Ghouta houdt geen stand - NRC,https://www.nrc.nl/nieuws/2018/02/27/gevechtspauze-oost-ghouta-houdt-geen-stand-a1593766,1519737436,,archive
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-trump-fires-20180806-story.html,http://www.latimes.com/business/hiltzik/la-fi-hiltzik-trump-fires-20180806-story.html,1533632303,,archive
http://www.zeldman.com/2019/05/22/you-got-this/,http://www.zeldman.com/2019/05/22/you-got-this/,1558631329,,archive
101 Tips For Being A Great Programmer (& Human) - DEV Community ?‍??‍?,https://dev.to/emmawedekind/101-tips-for-being-a-great-programmer-human-36nl,1562843380,learn,unread
https://order.mycommerce.com/cart/view,https://order.mycommerce.com/cart/view,1702913300,,unread
https://mashable.com/article/best-self-help-book-advice,https://mashable.com/article/best-self-help-book-advice,1718288608,,unread
https://simonsarris.substack.com/p/the-most-precious-resource-is-agency,https://simonsarris.substack.com/p/the-most-precious-resource-is-agency,1689767400,,archive
https://www.sobyte.net/post/2022-05/tty/,https://www.sobyte.net/post/2022-05/tty/,1711449940,developer,unread
https://simonsarris.substack.com/p/start-with-creation,https://simonsarris.substack.com/p/start-with-creation,1689767393,,archive
https://inference-review.com/article/the-origins-of-python,https://inference-review.com/article/the-origins-of-python,1711449915,developer,unread
Building a Custom Mach-O Memory Loader for macOS - Part 1,https://blog.xpnsec.com/building-a-mach-o-memory-loader-part-1/,1687680332,,unread
https://retool.com/visual-basic/,https://retool.com/visual-basic/,1711449927,developer,unread
Go Indie,https://pxlnv.com/blog/go-indie/,1687430376,,archive
"Hier moet een kop staan, maar ik had even geen zin er een te bedenken",https://decorrespondent.nl/12233/hier-moet-een-kop-staan-maar-ik-had-even-geen-zin-er-een-te-bedenken/ab089d4e-9f89-076b-1085-929aa6e2e5c5,1697053807,,archive
"Going Indie: building a foundation, finding clients, and negotiating rates",https://www.jessesquires.com/blog/2023/05/08/going-indie-2/,1687430304,,archive
https://nymag.com/intelligencer/article/ai-artificial-intelligence-humans-technology-business-factory.html,https://nymag.com/intelligencer/article/ai-artificial-intelligence-humans-technology-business-factory.html,1687946066,,unread
‘Slapend sterven is geen euthanasie light en ook niet iets wat je op bestel,https://www.nrc.nl/nieuws/2023/06/22/slapend-sterven-is-geen-euthanasie-light-en-ook-niet-iets-wat-je-op-bestelling-krijgt-a4167898,1687508056,,archive
Hype cycles,https://www.bitecode.dev/p/hype-cycles,1687758749,,archive
MITRE releases new list of top 25 most dangerous software bugs,https://www.bleepingcomputer.com/news/security/mitre-releases-new-list-of-top-25-most-dangerous-software-bugs/,1688112787,,unread
Wikipedia’s Moment of Truth,https://www.nytimes.com/2023/07/18/magazine/wikipedia-ai-chatgpt.html,1689887544,,unread
https://pdx.su/blog/2023-07-26-tailwind-and-the-death-of-craftsmanship/,https://pdx.su/blog/2023-07-26-tailwind-and-the-death-of-craftsmanship/,1697096145,developer,unread
"Classic rock, Mario Kart, and why we can't agree on Tailwind",https://joshcollinsworth.com/blog/tailwind-is-smart-steering,1696880859,developer,archive
Op zoek naar de camino in jezelf,https://www.nrc.nl/nieuws/2023/10/06/op-zoek-naar-de-camino-in-jezelf-a4176170,1696752226,,archive
https://www.highgo.ca/2023/10/10/getting-started-with-psycopg2-pythons-postgresql-adapter/,https://www.highgo.ca/2023/10/10/getting-started-with-psycopg2-pythons-postgresql-adapter/,1697095664,,archive
https://glennf.medium.com/how-we-crowdfunded-750-000-for-a-giant-book-about-keyboard-history-c30e24c4022e,https://glennf.medium.com/how-we-crowdfunded-750-000-for-a-giant-book-about-keyboard-history-c30e24c4022e,1706774130,,unread
Iedereen kan beter leren kijken,https://www.nrc.nl/nieuws/2024/02/02/iedereen-kan-beter-leren-kijken-a4188560,1707045520,,archive
https://thinkbigpicture.substack.com/p/autism-acceptance-first-person-experience,https://thinkbigpicture.substack.com/p/autism-acceptance-first-person-experience,1715152769,ass,unread
https://social.jvns.ca/@b0rk/112610499243294436,https://social.jvns.ca/@b0rk/112610499243294436,1718623445,,archive
https://oldvcr.blogspot.com/2024/07/pretty-pictures-bootable-floppy-disks.html,https://oldvcr.blogspot.com/2024/07/pretty-pictures-bootable-floppy-disks.html,1722867562,developer|cmptr,archive
https://archive.ph/1WyBd#selection-1497.578-1497.593,https://archive.ph/1WyBd#selection-1497.578-1497.593,1724843008,,archive
"Why I don't (usually) tell people when I'm not okay, by Katy Elphinstone",https://www.neurofabulous.org.uk/article-why-i-dont-say-when-not-okay.html,1733651187,,unread
Making Fun Flask Apps for No Reason,https://matduggan.com/making-fun-flask-apps-for-no-reason/,1733651201,,unread
Sears,https://matduggan.com/sears/,1733908901,dev,archive
Building a Tiny CDN With pyinfra and Chimera Linux,https://www.wezm.net/v2/posts/2024/tiny-cdn/,1733908930,dev,archive
https://github.com/oils-for-unix/oils/wiki/How-Interactive-Shells-Work#1-processing-user-inputs,https://github.com/oils-for-unix/oils/wiki/How-Interactive-Shells-Work#1-processing-user-inputs,1734297335,,unread
SurveyOfSystemLanguages2024,https://wiki.alopex.li/SurveyOfSystemLanguages2024,1734684666,dev,archive
https://jpmens.net/2024/12/21/tagging-poi-locations-with-photos-from-owntracks/,https://jpmens.net/2024/12/21/tagging-poi-locations-with-photos-from-owntracks/,1734787421,,unread
A Tour of WebAuthn,https://www.imperialviolet.org/tourofwebauthn/tourofwebauthn.html,1734989069,,unread
Things we learned about LLMs in 2024,https://simonwillison.net/2024/Dec/31/llms-in-2024/,1735908343,,unread
The long goodbye for Tim Cook,https://www.manton.org/2025/01/04/the-long-goodbye-for-tim.html,1736070923,,archive
"Go is a Well-Designed Language, Actually",https://mattjhall.co.uk/posts/go-is-well-designed-actually.html,1736444297,,archive
How To Use Your Body To Make Yourself Happier,https://time.com/7204311/your-body-can-make-you-happier-essay/,1736535053,,archive
Transform the daily grind to make life more interesting – a philosopher shares 3 strategies to help ,https://theconversation.com/transform-the-daily-grind-to-make-life-more-interesting-a-philosopher-shares-3-strategies-to-help-you-attain-the-good-life-243242,1736535711,,archive
Why Not Mars,https://idlewords.com/2023/1/why_not_mars.htm,1736589377,,archive
The Lunacy of Artemis,https://idlewords.com/2024/5/the_lunacy_of_artemis.htm,1736589405,,unread
Is Tesla really more valuable than Toyota?,https://calpaterson.com/singleton.html,1736620104,,archive
https://www.groene.nl/artikel/werk-is-politiek?utm_campaign=website&utm_medium=owned_social&utm_source=mastodon,https://www.groene.nl/artikel/werk-is-politiek?utm_campaign=website&utm_medium=owned_social&utm_source=mastodon,1737488791,,unread
"Project 8086 Part II: Real Mode Productivity; or, 8,086 Reasons to Get a Newer Computer",https://512pixels.net/2025/01/project-8086-real-mode-productivity/,1737532251,,archive
You’re Being Alienated From Your Own Attention,https://www.theatlantic.com/ideas/archive/2025/01/attention-valuable-resource/681221/?gift=201cWZnM2XBz2eP81zy0pPSb3NeElfFg9RJ_rJkL12I,1737650365,,unread
Billionaires Should Not Exist — Here’s Why,https://www.teenvogue.com/story/billionaires-should-not-exist,1737798650,,archive
The Alpha Myth: How Captive Wolves Led Us Astray,https://anthonydavidadams.substack.com/p/the-alpha-myth-how-captive-wolves,1738051040,man,unread
How to grow old,https://buttondown.com/monteiro/archive/how-to-grow-old/,1738252329,,unread
Elon Musk’s Friends Have Infiltrated Another Government Agency,https://www.wired.com/story/elon-musk-lackeys-general-services-administration/,1738401692,,archive
De mythe van de Deen als ‘goede kolonisator’ van Groenland vertoont steeds meer barsten,https://www.nrc.nl/nieuws/2025/01/28/de-mythe-van-de-deen-als-goede-kolonisator-van-groenland-vertoont-steeds-meer-barsten-a4881120,1738567888,,unread
Socioloog Christien Brinkgreve: ‘Ik spreek volle zalen toe. Waarom was ik in mijn huwelijk dan zo ti,https://www.nrc.nl/nieuws/2025/01/31/socioloog-christien-brinkgreve-ik-spreek-volle-zalen-toe-waarom-was-ik-in-mijn-huwelijk-dan-zo-timide-a4881018,1738567899,,archive
How Apple tied its fortunes to China,https://www.ft.com/content/d5a80891-b27d-4110-90c9-561b7836f11b?accessToken=zwAAAZTN6lqvkdPVqAiRsn1BENOQyVYbeDbxGw.MEQCIBLmEdWXrV1FdyaYLM95iSpk2NbUN4rXb9DW3wSvZwzXAiBZ3xoDR8WENu91A2AKCy1xlinW7S6wSnK_6vU54_3U0A&segmentId=e95a9ae7-622c-6235-5f87-51e412b47e97&shareType=enterprise&shareId=fca686db-d401-45aa-9413-19bed1c546a8,1738929419,,unread
What it would take for Apple to disentangle itself from China,https://www.ft.com/content/74f7e284-c047-4cc4-9b7a-408d40611bfa?accessToken=zwAAAZTN6rGikc909-KEwEdMxNObekCNQGEb-g.MEQCIFEiKzIfwaWOAw4oWCS2qJRTOxYvWRq_aOiLL9W52cReAiBGMxJbNZy8AO52S8J_NOHjfVsgX5tal9cYFkwRRnKGQg&segmentId=e95a9ae7-622c-6235-5f87-51e412b47e97&shareType=enterprise&shareId=2081eba1-72f0-4c8c-8cae-91bc46718e97,1738929426,,archive
History of UNIX Manpages,https://manpages.bsd.lv/history.html,1739953464,,archive
Linus Sebastian Switches to iPhone for 30 Days,https://mjtsai.com/blog/2025/03/04/linus-sebastian-switches-to-iphone-for-30-days/,1741182591,,archive
"Premium Hardware, Subpar Software",https://mjtsai.com/blog/2025/03/04/premium-hardware-subpar-software/,1741182606,,archive
"Apple Updates iPad Air (M2→M3) and Regular iPad (A14→A16), and Revamps Magic Keyboard for iPad Air",https://daringfireball.net/linked/2025/03/04/moren-ipad-air-ipad-updates,1741182622,,archive
"iPad Air (M3, 7th Generation)",https://mjtsai.com/blog/2025/03/04/ipad-air-m3-7th-generation/,1741182632,,archive
What it would take for Apple to disentangle itself from China | Finan…,https://archive.ph/2023.04.02-115754/https://www.ft.com/content/74f7e284-c047-4cc4-9b7a-408d40611bfa,1741337195,,unread
Sync Engines are the Future,https://www.instantdb.com/essays/sync_future,1742378585,,archive
How I’m Building a Trump-Proof Tech Stack Without Big Tech,https://www.joanwestenberg.com/american-tech-is-compromised-heres-my-replacement-stack-2/,1742378588,,unread
"How to Sync Anything posted Sunday, April 6, 2025 by James Coglan",https://neighbourhood.ie/blog/2025/04/06/how-to-sync-anything,1744292224,,unread
What if Mondriaan used CSS instead of paint?,https://vasilis.nl/nerd/what-if-mondriaan-used-css-instead-of-paint/,1747289305,,archive
